index,sample_id,question,gold,pred,exact_match,retrieved_titles,gold_titles,num_retrieved,num_reasoning_steps,stop_reason,generation_empty,llm_finish_reason,llm_error,prediction_source,llm_debug_summary,run_dir
81,5ae2dd2055429928c423950d,"What is the county seat of the county where East Lempster, New Hampshire is located?","[""Newport""]",Newport,1,"[""East Lempster, New Hampshire"", ""Lempster, New Hampshire"", ""Sullivan County, New Hampshire"", ""Hampden County, Massachusetts"", ""Miner Memorial Library"", ""Woodsville, New Hampshire"", ""Carroll County, New Hampshire"", ""Steven D. Smith"", ""Gardnerville Branch Jail"", ""Dover, New Hampshire""]","[""East Lempster, New Hampshire"", ""Sullivan County, New Hampshire""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/081_5ae2dd2055429928c423950d
82,5abdf12255429976d4830a2f,The Album Against the Wind was the 11th Album of a Rock singer Robert C Seger born may 6 1945. What was the Rock singers stage name ?,"[""Bob Seger""]",Bob Seger,1,"[""Against the Wind (album)"", ""Bob Seger"", ""Mark Britten"", ""Ride Out (album)"", ""Anggun discography"", ""Freudiana"", ""10 Hronia Mazi"", ""Heaven Knows (Robert Plant song)"", ""Stranger in Town (album)"", ""Gary Cherone""]","[""Against the Wind (album)"", ""Bob Seger""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/082_5abdf12255429976d4830a2f
83,5a88658955429938390d3f47,Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional?,"[""Conscription""]",requiring only men to register for the draft,0,"[""Rostker v. Goldberg"", ""Conscription in the United States"", ""Franklin D. Roosevelt's record on civil rights"", ""Fernando Tapias Stahelin"", ""Armed Forces Covenant"", ""One Rank, One Pension"", ""2010 Kiev Victory Day Parade"", ""Armed Forces Day (Poland)"", ""September 16 military parade"", ""Chief of the Defence Staff (Canada)""]","[""Rostker v. Goldberg"", ""Conscription in the United States""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/083_5a88658955429938390d3f47
84,5a86ebac55429960ec39b6d6,"Handi-Snacks are a snack food product line sold by what American multinational confectionery, food, and beverage company that is based in Illinois?","[""Mondelez International, Inc.""]",Mondelez International,0,"[""Handi-Snacks"", ""Mondelez International"", ""PepsiCo"", ""Canyon Creek Food Company"", ""Deep-fried peanuts"", ""Twisties"", ""Snack Foods Limited"", ""Rewrapped"", ""Robert's American Gourmet Food"", ""Snackbox Food Holdings""]","[""Handi-Snacks"", ""Mondelez International""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/084_5a86ebac55429960ec39b6d6
85,5aba5d2e55429901930fa799,"What was the name of a woman from the book titled ""Their Lives: The Women Targeted by the Clinton Machine "" and was also a former white house intern?","[""Monica Lewinsky""]",Monica Lewinsky,1,"[""Their Lives"", ""The White House Doctor"", ""Sheila Cavanagh"", ""Lewinsky scandal"", ""Once Upon a Secret"", ""Gregory B. Craig"", ""Eric Schultz"", ""Mark D. Fabiani"", ""William H. Ginsburg"", ""Monica Lewinsky""]","[""Their Lives"", ""Monica Lewinsky""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/085_5aba5d2e55429901930fa799
86,5ae5736e5542990ba0bbb2b3,"When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?","[""April 1, 1949""]","April 1, 1949",1,"[""David Urban"", ""Paul Manafort"", ""Trump campaign–Russian meeting"", ""Brad Parscale"", ""Donald Trump (Last Week Tonight)"", ""Tony Fabrizio"", ""Donald Trump presidential campaign, 2000"", ""Immigration policy of Donald Trump"", ""Donald Trump in music"", ""Protests against Donald Trump""]","[""Trump campaign–Russian meeting"", ""Paul Manafort""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/086_5ae5736e5542990ba0bbb2b3
87,5ae005b555429942ec259bec,"In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published?","[""1866""]",1866,1,"[""Drained"", ""Quando Eu Era Vivo"", ""Lourenço Mutarelli"", ""The Birds on the Trees"", ""4 a.m. (novel)"", ""Spirit of the Border"", ""Before We Say Goodbye"", ""Three Comrades (novel)"", ""The Golden Hour (novel)"", ""Crime and Punishment""]","[""Lourenço Mutarelli"", ""Crime and Punishment""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/087_5ae005b555429942ec259bec
88,5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?,"[""Canary Islands, Spain""]","Teide National Park is located on Tenerife and Garajonay National Park is located on La Gomera, both in the Canary Islands, Spain",0,"[""Adenocarpus viscosus"", ""Garajonay National Park"", ""Hermigua"", ""Teide National Park"", ""Alpine National Park"", ""Training centre for release of the Atma-energy"", ""Crater Lake National Park"", ""North Cascades National Park"", ""Roque Cinchado"", ""Glacier National Park Fund""]","[""Teide National Park"", ""Garajonay National Park""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/088_5a7759fc5542993569682d60
89,5a835478554299123d8c20ed,How many copies of Roald Dahl's variation on a popular anecdote sold?,"[""250 million""]","The number of copies sold of ""Mrs. Bixby and the Colonel's Coat"" specifically is not provided in the context",0,"[""Mrs. Bixby and the Colonel's Coat"", ""Roald Dahl"", ""Roald Dahl Children's Gallery"", ""The Collected Short Stories of Roald Dahl"", ""Roald Dahl Plass"", ""The Best of Roald Dahl"", ""Roald Dahl's Willy Wonka (musical)"", ""The Roald Dahl Treasury"", ""Roald Dahl: Collected Stories"", ""Roald Dahl short stories bibliography""]","[""Mrs. Bixby and the Colonel's Coat"", ""Roald Dahl""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/089_5a835478554299123d8c20ed
90,5aba749055429901930fa7d8,What occupation do Chris Menges and Aram Avakian share?,"[""director""]",film director,0,"[""End of the Road (1970 film)"", ""Aram Avakian"", ""Cops and Robbers (1973 film)"", ""11 Harrowhouse"", ""Chris Menges"", ""CrissCross"", ""Second Best (film)"", ""A World Apart (film)"", ""Linda Mvusi"", ""Made in Britain""]","[""Aram Avakian"", ""Chris Menges""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/090_5aba749055429901930fa7d8
91,5abfb3425542990832d3a1c0,Andrew Jaspan was the co-founder of what not-for-profit media outlet?,"[""The Conversation""]",The Conversation,1,"[""Andrew Jaspan"", ""14ymedio"", ""The Conversation (website)"", ""Vatican leaks scandal"", ""Advice column"", ""Chicago Public Media"", ""Accessible Media"", ""EvidenceNetwork.ca"", ""State media"", ""990WBOB""]","[""Andrew Jaspan"", ""The Conversation (website)""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/091_5abfb3425542990832d3a1c0
92,5ac3165c5542995ef918c10a,Which American film director hosted the 18th Independent Spirit Awards in 2002?,"[""John Waters""]",John Waters,1,"[""18th Independent Spirit Awards"", ""John Waters"", ""Independent Spirit Award for Best First Feature"", ""28th Independent Spirit Awards"", ""Silent Light"", ""32nd Independent Spirit Awards"", ""Independent Spirit Awards"", ""Independent Spirit Award for Best Editing"", ""Independent Spirit Award for Best Cinematography"", ""Mihai Mălaimare Jr.""]","[""18th Independent Spirit Awards"", ""John Waters""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/092_5ac3165c5542995ef918c10a
93,5ae53b545542990ba0bbb23c,Where does the hotel and casino located in which Bill Cosby's third album was recorded?,"[""Las Vegas Strip in Paradise""]","Flamingo Las Vegas on the Las Vegas Strip in Paradise, Nevada",0,"[""Why Is There Air?"", ""Flamingo Las Vegas"", ""Bill Cosby Is a Very Funny Fellow...Right!"", ""Yes, Yes, Yes"", ""Bill's Best Friend"", ""The Original Jam Sessions 1969"", ""Hikky Burr"", ""Inside the Mind of Bill Cosby"", ""Disco Bill"", ""At Last Bill Cosby Really Sings""]","[""Why Is There Air?"", ""Flamingo Las Vegas""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/093_5ae53b545542990ba0bbb23c
94,5ae224da554299234fd043ee,Do the drinks Gibson and Zurracapote both contain gin?,"[""no""]",No,1,"[""Gibson (cocktail)"", ""Rubicon Drinks"", ""Zurracapote"", ""Gin pennant"", ""Phillips Distilling Company"", ""Energy shot"", ""Soft drink"", ""List of soft drinks by country"", ""Flaming beverage"", ""CytoSport""]","[""Gibson (cocktail)"", ""Zurracapote""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/094_5ae224da554299234fd043ee
95,5ae2b770554299495565db0f,"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held?","[""March and April""]",March and April,1,"[""London Review of Books"", ""New Haven Documentary Film Festival"", ""London International Documentary Festival"", ""Chagrin Documentary Film Festival"", ""Thomas Gordon (writer)"", ""British Journal of Social Psychology"", ""Doc NYC"", ""Docville"", ""British Journal"", ""FreedomFilmFest""]","[""London International Documentary Festival"", ""London Review of Books""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/095_5ae2b770554299495565db0f
96,5a80b3a9554299485f5986cc,Tysons Galleria is located in what county?,"[""Fairfax County""]",Fairfax County,1,"[""Tysons Galleria"", ""Poughkeepsie Galleria"", ""Tysons, Virginia"", ""Cobb Galleria Centre"", ""McLean, Virginia"", ""McLean station"", ""Spring Hill station"", ""West McLean, Virginia"", ""Scott's Run Nature Preserve"", ""Tysons Corner Center""]","[""McLean, Virginia"", ""Tysons Galleria""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/096_5a80b3a9554299485f5986cc
97,5a8e0a005542995085b373a1,Bordan Tkachuk was the CEO of a company that provides what sort of products?,"[""IT products and services""]","IT products and services, including storage systems, servers, workstations and data/voice communications equipment and services",0,"[""Bordan Tkachuk"", ""Jonathan Michael Ansell"", ""Cardinal Health"", ""Terren Peizer"", ""Kingstone Companies"", ""Compass Minerals"", ""BankUnited"", ""Owens &amp; Minor"", ""Clean Power Finance"", ""Viglen""]","[""Bordan Tkachuk"", ""Viglen""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/097_5a8e0a005542995085b373a1
98,5ac1b8ee5542994d76dccedc,"Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green?","[""Levni Yilmaz""]",Lev Yilmaz,0,"[""Pamela B. Green"", ""Aryanto Yuniawan"", ""Lev Yilmaz"", ""Lev Kuleshov"", ""Seasoned Veteran"", ""Eliezer ben Jacob I"", ""AES+F"", ""Pamela B. Davis"", ""Anani ben Sason"", ""Pamela Gilbert""]","[""Lev Yilmaz"", ""Pamela B. Green""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/098_5ac1b8ee5542994d76dccedc
99,5adccd795542990d50227d2c,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,"[""Beijing""]",Beijing,1,"[""Rabat"", ""Moroccan Ambassador to China"", ""Visa policy of Hong Kong"", ""2014 NPCSC Decision on Hong Kong"", ""Sinuiju Special Administrative Region"", ""Ilocos Region"", ""Liaison Office (Hong Kong)"", ""Wolong Special Administrative Region"", ""Hong Kong Basic Law"", ""Caraga""]","[""Moroccan Ambassador to China"", ""Rabat""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/099_5adccd795542990d50227d2c
100,5a84c4135542994c784dda31,Are Yingkou and Fuding the same level of city?,"[""no""]",No,1,"[""Yingkou"", ""Yingkou East Railway Station"", ""Xiapu County"", ""Bayuquan Railway Station"", ""Tongcheng Subdistrict, Fuding"", ""Roman Catholic Diocese of Yingkou"", ""Yingkou Lanqi Airport"", ""Fuding Railway Station"", ""Fuding"", ""Taimushan Railway Station""]","[""Yingkou"", ""Fuding""]",10,0,single_step_rag,False,stop,,primary,api=chat_completions,outputs/hotpot_sparse_rag_qwen_api_20260501_164010_sparse_rag_qwen-plus_tok1200_n100/runs/100_5a84c4135542994c784dda31
